FileNum,Mileage,Color,AcquistionCost,SalesPrice,SoldOn,MMRAvgValue,Year,MakeName,ModelName,StyleName,AddrZip,TagDisplayName
17980,75323,Gray,1250,NULL,05-07-2017,1825,2009,Chevrolet,Aveo,Aveo5 LS 4dr Hatchback,92806,NULL
17979,104651,Maroon,6850,NULL,05-07-2017,7925,2012,Kia,Optima,SX Turbo 4dr Sedan 6A,92806,NULL
17984,109909,PearlWhite,1500,NULL,05-07-2017,5225,2002,Lexus,RX 300,2WD 4dr SUV,92806,NULL
17959,143343,DarkBlue,1000,1900,05-07-2017,1200,2008,Chevrolet,Cobalt,LT 4dr Sedan,95051,NULL
17957,115005,Brown,6000,6900,05-07-2017,6275,2011,Chevrolet,Equinox,LT 4dr SUV w/1LT,92806,NULL
17964,185391,White,2750,3500,05-07-2017,2925,2010,Toyota,Corolla,Base 4dr Sedan 4A,95051,NULL
17293,87937,Yellow,2200,2700,05-07-2017,2775,2006,Volkswagen,New Beetle,2.5 2dr Convertible w/Manual,92806,NULL
17642,17172,Silver,12733,NULL,05-07-2017,13450,2015,Toyota,Camry,4dr Sdn I4 Auto LE,90266,NULL
17647,42377,Silver,14869,NULL,05-07-2017,11550,2016,Toyota,Corolla,4dr Sdn CVT S,90266,NULL
17953,92061,Green,1250,2000,05-07-2017,1600,2002,Toyota,Corolla,LE 4dr Sedan,92806,NULL
17955,218375,LightBlue,500,1300,05-07-2017,675,2001,Toyota,Camry,CE 4dr Sedan,92806,NULL
17939,118400,Silver,3500,NULL,05-07-2017,5275,2010,Subaru,Forester,4dr Auto 2.5X,90810,NULL
17936,79775,Silver,3500,NULL,05-07-2017,0,2010,Chrysler,Sebring,4dr Sdn Limited,90810,NULL
17236,34335,Gold,1750,NULL,05-07-2017,1500,2000,Lincoln,Continental,4dr Sedan,92806,NULL
17954,162585,Gold,750,1400,05-07-2017,900,2000,Honda,Civic,EX 4dr Sedan,92806,NULL
17445,154033,Gold,5900,NULL,05-07-2017,6475,2007,Mercedes-Benz,GL-Class,AWD GL 450 4MATIC 4dr SUV,92806,NULL
17938,142036,Silver,3500,NULL,05-07-2017,2725,2011,Hyundai,Elantra,GLS 4dr Sedan,90810,NULL
18027,79181,Black,1300,0,05-07-2017,2500,2004,Honda,Civic,LX 4dr Sedan,92806,NULL
18089,144025,Gold,4500,NULL,07-07-2017,5075,2002,Lexus,RX 300,2WD 4dr SUV,92806,NULL
18078,143841,Silver,1200,1400,07-07-2017,NULL,2008,Ford,Focus,S 2dr Coupe,92806,NULL
18072,209176,Black,500,NULL,07-07-2017,550,2004,Ford,Explorer,XLT 4dr SUV,92806,NULL
18028,146705,LightBlue,1900,2600,07-07-2017,2500,2002,Toyota,RAV4,AWD 4dr SUV,92806,NULL
18027,79181,Black,1300,2000,07-07-2017,2500,2004,Honda,Civic,LX 4dr Sedan,92806,NULL
18030,117082,White,1500,NULL,07-07-2017,1625,2006,Nissan,Altima,2.5 4dr Sedan,92806,NULL
18031,190811,DarkBlue,1700,2500,07-07-2017,0,2008,Honda,Fit,Sport 4dr Hatchback 5A,92806,NULL
17980,75323,Gray,1250,NULL,07-07-2017,1825,2009,Chevrolet,Aveo,Aveo5 LS 4dr Hatchback,92806,NULL
18095,83232,LightBlue,0,NULL,07-07-2017,2125,2006,Volkswagen,New Beetle Coupe,2dr 2.5L PZEV Auto,95051,NULL
17310,164473,Green,750,650,07-07-2017,575,1998,Honda,Civic,LX 4dr Sedan,92806,NULL
17742,111734,Black,7500,7100,07-07-2017,7325,2009,Chevrolet,Traverse,LTZ 4dr SUV,95051,NULL
17307,115497,DarkBlue,2750,2000,07-07-2017,4225,2004,Mercedes-Benz,CLK,CLK 320 2dr Convertible,92806,Salvage Title
13748,0,Silver,1300,NULL,07-07-2017,1625,2006,Saturn,Ion,3 4dr Coupe w/Automatic,92806,NULL
17891,169942,Silver,250,250,07-07-2017,0,1993,Oldsmobile,Cutlass Ciera,S Cruiser 4dr Wagon,92806,NULL
18097,185405,Black,565,1250,07-07-2017,0,2004,Chevrolet,TrailBlazer,LS 4dr SUV,90801,NULL
18102,119573,LightBlue,0,NULL,12-07-2017,2700,2007,Mazda,CX-7,Sport 4dr SUV,92806,NULL
18096,24086,White,25800,NULL,12-07-2017,27200,2014,Infiniti,QX60,4dr SUV,90801,NULL
18082,143730,Silver,5200,5400,12-07-2017,5250,2008,Honda,Accord,EX-L V6 4dr Sedan 5A,92806,NULL
18080,176757,Silver,4000,4900,12-07-2017,2875,2010,GMC,Acadia,SL 4dr SUV,92806,NULL
18081,189095,Black,2500,3100,12-07-2017,2975,2004,Toyota,Sequoia,SR5 4dr SUV,92806,NULL
18071,126818,Silver,1600,2600,12-07-2017,2475,2002,Nissan,Xterra,XE-V6 4WD 4dr SUV,95051,NULL
18067,101878,Gray,7800,8900,12-07-2017,7725,2007,Audi,Q7,AWD 4.2 Premium quattro 4dr SUV,95051,NULL
18065,122872,Green,1600,2500,12-07-2017,1500,2004,Honda,Civic,Value Package 4dr Sedan,95051,NULL
18029,157594,Black,2900,3900,12-07-2017,3375,2004,Toyota,Sequoia,SR5 4dr SUV,92806,NULL
18015,126759,Silver,11575,11600,12-07-2017,11300,2010,Acura,MDX,AWD 4dr Technology Pkg,90266,NULL
18006,192321,Silver,9075,8500,12-07-2017,7100,2007,Toyota,FJ Cruiser,2WD 4dr Auto,90266,NULL
17950,40000,Silver,6500,7200,12-07-2017,7575,2012,Kia,Optima,LX 4dr Sedan 6A,92806,NULL
18068,69333,Black,5700,5600,12-07-2017,5600,2011,Kia,Soul,+ 4dr Wagon 4A,95051,NULL
18069,69817,Green,7000,8900,12-07-2017,7950,2014,Kia,Soul,Base 4dr Wagon 6A,95051,NULL
18066,28071,Gray,9100,10300,12-07-2017,9925,2015,Kia,Soul,4dr Wagon 6A,95051,NULL
17939,118400,Silver,3500,5100,12-07-2017,5275,2010,Subaru,Forester,4dr Auto 2.5X,90810,NULL
17938,142036,Silver,3500,3800,12-07-2017,2725,2011,Hyundai,Elantra,GLS 4dr Sedan,90810,NULL
18030,117082,White,1500,2500,12-07-2017,1625,2006,Nissan,Altima,2.5 4dr Sedan,92806,NULL
17981,56222,Red,7000,7000,12-07-2017,7675,2012,Ford,Fusion,SEL 4dr Sedan,92806,NULL
17947,0,Silver,9900,10000,12-07-2017,10350,2014,Kia,Optima,EX 4dr Sedan,92806,NULL
17949,61900,Silver,5700,0,12-07-2017,6475,2013,Kia,Forte Koup,EX 2dr Coupe 6A,92806,NULL
17908,100739,Red,0,4300,12-07-2017,4675,2011,Kia,Soul,+ 4dr Wagon 4A,95051,NULL
17901,90113,Black,5500,6400,12-07-2017,7175,2014,Kia,Soul,Base 4dr Wagon 6A,95051,NULL
17910,58467,White,0,9500,12-07-2017,11650,2015,Kia,Optima,EX 4dr Sedan,95051,NULL
18033,82950,Silver,5075,7700,12-07-2017,6000,2004,Infiniti,FX45,4dr AWD,90266,NULL
18098,181162,Silver,1700,2000,12-07-2017,1325,2005,Audi,A6,4dr Sdn 3.2L quattro Auto,90801,NULL
18089,144025,Gold,4500,6600,12-07-2017,5075,2002,Lexus,RX 300,2WD 4dr SUV,92806,NULL
17984,109909,PearlWhite,1500,6000,12-07-2017,5225,2002,Lexus,RX 300,2WD 4dr SUV,92806,NULL
18019,137191,Silver,2500,3200,12-07-2017,2625,2011,Chevrolet,Impala,4dr Sdn LT Fleet,90810,NULL
17900,99299,White,5200,5500,12-07-2017,4925,2012,Nissan,Altima,2.5 4dr Sedan,95051,NULL
17888,80505,Silver,5500,6000,12-07-2017,5400,2010,Honda,Civic,LX 4dr Sedan 5A,92806,NULL
17780,115250,Red,1500,2300,12-07-2017,1975,2005,Honda,Civic,Value Package 2dr Coupe,92806,NULL
17461,49911,Silver,18500,17750,12-07-2017,21400,2005,Chevrolet,Corvette,2dr Convertible,90801,Frame Damage
17936,79775,Silver,3500,3800,12-07-2017,0,2010,Chrysler,Sebring,4dr Sdn Limited,90810,NULL
17678,24971,Silver,9850,10500,12-07-2017,10100,2015,Kia,Soul,4dr Wagon 6A,95051,NULL
18100,16205,Silver,11000,11800,12-07-2017,11300,2016,Chevrolet,Cruze Limited,4dr Sdn Auto LT w/1LT,90801,Frame Damage
18141,90744,Silver,2300,3300,12-07-2017,2925,2009,Nissan,Versa,1.8 S 4dr Hatchback 6M,92806,NULL
18142,103353,Gray,3400,4200,12-07-2017,3250,2008,Nissan,Altima,2.5 4dr Sedan,92806,NULL
17341,160027,Silver,2500,3100,12-07-2017,4025,2006,Infiniti,M45,4dr Sedan,92806,NULL
16798,53505,Silver,7160,6900,12-07-2017,8200,2012,Kia,Optima,4dr Sdn 2.4L Auto EX,92618,NULL
18087,93508,White,7500,7700,12-07-2017,8025,2013,Ford,Escape,SE 4dr SUV,92806,NULL
18086,163015,Silver,3800,4300,12-07-2017,4600,2009,Ford,Edge,SEL 4dr Crossover,92806,NULL
18072,209176,Black,500,1300,12-07-2017,550,2004,Ford,Explorer,XLT 4dr SUV,92806,NULL
17968,199066,Black,650,1000,12-07-2017,1975,2005,Ford,Explorer,XLT 4dr SUV,92806,NULL
17966,125117,Red,650,1400,12-07-2017,1600,2004,Ford,Explorer,4dr NBX 4WD SUV,92806,NULL
18021,81516,Silver,3000,4500,12-07-2017,3425,2008,Hyundai,Tucson,,90810,NULL
17979,104651,Maroon,6850,NULL,12-07-2017,7925,2012,Kia,Optima,SX Turbo 4dr Sedan 6A,92806,NULL
17779,69174,Red,16000,16750,12-07-2017,16300,2010,Dodge,Challenger,R/T 2dr Coupe,92806,NULL
17709,4466,Black,27500,28500,12-07-2017,31100,2016,Mercedes-Benz,C-Class,C 300 4dr Sedan,92806,NULL
17767,32176,Silver,12733,12400,12-07-2017,12150,2015,Toyota,Corolla,4dr Sdn Man S Plus,90266,NULL
17494,40571,Black,9700,9800,12-07-2017,10600,2015,Kia,Optima Hybrid,4dr Sedan,92806,NULL
18136,138334,Silver,3075,6200,12-07-2017,4375,2007,Honda,Odyssey,,90266,NULL
18004,110141,Silver,2233,4700,12-07-2017,1650,1994,Toyota,4Runner SR5,,90266,NULL
18079,74737,Black,14000,14000,12-07-2017,14450,2011,Infiniti,G37 Convertible,2dr Convertible,92806,NULL
17642,17172,Silver,12733,11500,12-07-2017,13450,2015,Toyota,Camry,4dr Sdn I4 Auto LE,90266,NULL
17304,72143,Black,9500,9000,12-07-2017,8875,2013,Dodge,Grand Caravan,SXT 4dr Mini-Van,92806,NULL
17595,120449,Silver,2000,2900,12-07-2017,2850,2007,Hyundai,Sonata,4dr Sdn Auto SE w/XM,92618,NULL
17535,123777,Silver,14258,15400,12-07-2017,15300,2009,Jeep,Wrangler Unlimited,4WD 4dr Sahara,92618,NULL
17583,249697,Silver,1000,1300,12-07-2017,1950,2001,Lexus,RX 300,4dr SUV 4WD,92618,Frame Damage
16770,59514,Silver,14770,NULL,12-07-2017,13400,2013,Lincoln,MKZ,4dr Sdn AWD,92618,NULL
17637,97493,Silver,550,NULL,12-07-2017,825,2005,Suzuki,Forenza,4dr Sdn S Auto,92618,NULL
16923,103352,Silver,2750,0,12-07-2017,3825,2006,Volvo,XC90,AWD V8 4dr SUV,92806,Frame Damage
18181,1,Black,1,24250,12-07-2017,22800,2012,Fisker,Karma,EcoSport 4dr Sedan,92675,Lemon Law
18160,34231,White,5000,6900,12-07-2017,4775,2008,Saturn,VUE,XR 4dr SUV,92806,NULL
18148,3687,Black,34000,35000,12-07-2017,35000,2016,GMC,Canyon,4x4 SLT 4dr Crew Cab 5 ft. SB,92806,NULL
18147,51097,Red,12000,NULL,12-07-2017,11250,2016,Honda,Civic,LX 4dr Sedan CVT,92806,NULL
18162,91311,Gray,3500,4300,12-07-2017,3100,2008,Scion,tC,Spec 2dr Hatchback 5M,92806,NULL
18154,117523,Red,3700,4800,12-07-2017,4325,2006,Honda,Odyssey,EX-L 4dr Mini-Van,92806,NULL
18169,154325,Silver,4300,5300,12-07-2017,4175,2006,Jeep,Commander,Limited 4dr SUV 4WD,92806,NULL
18161,120648,Black,2500,3900,12-07-2017,2825,2006,Honda,Accord,EX V-6 2dr Coupe 5A w/Navi,92806,NULL
18167,66111,Black,8000,NULL,12-07-2017,7700,2009,Audi,A4,AWD 2.0T quattro Premium Plus 4dr Sedan 6A,92806,NULL
18182,82318,LightBlue,0,0,12-07-2017,16150,2009,Audi,S5,2dr Cpe Auto,92806,NULL
18149,247415,Black,1750,2800,12-07-2017,3950,2012,Ford,Focus,Titanium 4dr Hatchback,92806,NULL
17236,34335,Gold,1750,2800,12-07-2017,1500,2000,Lincoln,Continental,4dr Sedan,92806,NULL
18070,63793,DarkBlue,4200,4900,12-07-2017,5850,2010,Chevrolet,Malibu,LT 4dr Sedan w/1LT,95051,NULL
17309,98756,Black,3250,NULL,12-07-2017,4075,2009,Volvo,S60,2.5T 4dr Sedan,92806,NULL
18217,70174,Brown,5700,6000,19-07-2017,6275,2011,Honda,Civic,LX 4dr Sedan 5A,95051,NULL
18213,136015,Black,2000,2900,19-07-2017,2625,2006,Honda,Civic,EX 2dr Coupe w/Automatic,95051,NULL
18211,107154,Silver,750,2200,19-07-2017,1125,2004,Volkswagen,Jetta,GL 4dr Sedan,95051,NULL
18208,109207,Silver,1200,2600,19-07-2017,1525,2005,Volkswagen,Jetta,New 2.5 PZEV 4dr Sedan,92806,NULL
18209,104072,LightBlue,1400,1600,19-07-2017,2100,2006,Volkswagen,New Beetle,2.5 2dr Convertible w/Automatic,92806,NULL
18212,152816,Silver,1500,NULL,19-07-2017,1875,2009,Kia,Sedona,LX 4dr Mini-Van LWB,95051,Frame Damage
18167,66111,Black,8000,0,19-07-2017,7700,2009,Audi,A4,AWD 2.0T quattro Premium Plus 4dr Sedan 6A,92806,NULL
18165,211843,Gold,500,NULL,19-07-2017,500,1997,Toyota,Camry,CE 4dr Sedan,92806,NULL
18153,66979,White,14000,NULL,19-07-2017,14500,2013,Infiniti,G37 Sedan,AWD x 4dr Sedan,92806,NULL
18152,40642,LightBlue,9000,9700,19-07-2017,10400,2013,Honda,CR-Z,EX 2dr Hatchback CVT,92806,NULL
18096,24086,White,25800,24000,19-07-2017,27200,2014,Infiniti,QX60,4dr SUV,90801,NULL
18088,150718,White,1500,2500,19-07-2017,1325,2007,Audi,A4,2.0T 4dr Sedan (2L I4 6M),92806,NULL
17967,108181,White,9800,10000,19-07-2017,8600,2013,Ford,Edge,SEL 4dr Crossover,92806,NULL
17965,97186,Black,2500,NULL,19-07-2017,3600,2011,Nissan,Sentra,2.0 4dr Sedan 6M,95051,NULL
18215,80810,Green,5100,5800,19-07-2017,5850,2013,Kia,Soul,Base 4dr Wagon 6A,95051,NULL
18166,156080,Silver,400,700,19-07-2017,450,2002,Pontiac,Grand Am,GT 2dr Coupe,92806,NULL
18170,108098,Gold,3200,5300,19-07-2017,4275,2003,Dodge,Ram Pickup 1500,4dr Quad Cab ST RWD SB,92806,NULL
18150,92138,Silver,6000,6600,19-07-2017,6200,2011,Buick,Regal,CXL Turbo 4dr Sedan w/TO1,92806,NULL
18159,34700,Gray,4250,5300,19-07-2017,5200,2012,Ford,Fiesta,SE 4dr Hatchback,92806,NULL
18125,128265,Black,0,11400,19-07-2017,8300,2008,Chevrolet,Avalanche,,90801,NULL
18173,268673,Gold,2200,3300,19-07-2017,1725,2004,Ford,F-150,4dr SuperCrew XLT RWD Styleside 5.5 ft. SB,92806,NULL
18171,109526,DarkBlue,3700,NULL,19-07-2017,3300,2008,Audi,A4,2.0T 4dr Sedan (2L I4 6M),92806,NULL
18168,118513,Gray,1000,1900,19-07-2017,1700,2007,Chrysler,Sebring,4dr Sedan,92806,NULL
18158,45824,Gray,7900,8100,19-07-2017,8100,2015,Nissan,Sentra,S 4dr Sedan CVT,92806,NULL
17637,97493,Silver,550,700,19-07-2017,825,2005,Suzuki,Forenza,4dr Sdn S Auto,92618,NULL
17602,54421,Silver,10075,10800,19-07-2017,10350,2015,Scion,tC,2dr HB Auto,90266,NULL
17363,33213,White,27639,28250,19-07-2017,27100,2014,Jeep,Grand Cherokee,4WD 4dr Overland,90266,NULL
17960,121394,Red,1750,2100,19-07-2017,0,1999,Dodge,Ram Pickup 1500,2dr Laramie SLT Extended Cab SB,95051,NULL
17958,154915,Black,3500,5200,19-07-2017,3875,2008,Toyota,Sienna,LE 7-Passenger 4dr Mini-Van,95051,NULL
17735,138505,Black,1900,2500,19-07-2017,2400,2005,Toyota,Corolla,CE 4dr Sedan,92806,NULL
17729,54000,Black,6100,NULL,19-07-2017,5825,2013,Kia,Forte,EX 4dr Sedan,92806,NULL
17961,114045,Champagne,1500,3300,19-07-2017,2350,2006,Cadillac,DTS,Luxury I 4dr Sedan,95051,NULL
18074,127874,Silver,6075,0,19-07-2017,5075,2009,Ford,Edge,4dr Limited FWD,90266,Frame Damage
17962,157000,Gold,500,1200,19-07-2017,1400,2007,Mitsubishi,Galant,ES 4dr Sedan,95051,NULL
18234,172809,Silver,1300,NULL,19-07-2017,1225,2007,Chrysler,Pacifica,Touring 4dr Crossover,92806,NULL
18235,0,Silver,12000,12500,19-07-2017,12700,2012,Mercedes-Benz,C Class,C 250 2dr Coupe,92806,NULL
17963,0,Red,250,1150,19-07-2017,1550,2006,Nissan,Sentra,1.8 4dr Sedan w/Manual,95051,NULL
18175,146107,Gray,800,1000,19-07-2017,525,2003,Ford,Taurus,SES 4dr Sedan,92806,NULL
18243,111305,DarkBlue,8500,NULL,19-07-2017,7300,2011,BMW,3 Series,328i 2dr Coupe SULEV,92806,NULL
18242,142914,Gray,3750,4600,19-07-2017,4000,2005,Infiniti,G35,RWD 2dr Coupe,92806,NULL
18241,99683,White,5250,6700,19-07-2017,5200,2008,Honda,Accord,LX 4dr Sedan 5A,92806,NULL
18244,209162,White,4000,5400,19-07-2017,3375,2006,Lexus,RX 330,4dr SUV,92806,NULL
18136,138334,Silver,3075,4800,19-07-2017,4375,2007,Honda,Odyssey,,90266,NULL
16770,59514,Silver,14770,13500,19-07-2017,13400,2013,Lincoln,MKZ,4dr Sdn AWD,92618,NULL
18070,63793,DarkBlue,4200,4400,19-07-2017,5850,2010,Chevrolet,Malibu,LT 4dr Sedan w/1LT,95051,NULL
17767,32176,Silver,12733,10500,19-07-2017,12150,2015,Toyota,Corolla,4dr Sdn Man S Plus,90266,NULL
17647,42377,Silver,14869,NULL,19-07-2017,11550,2016,Toyota,Corolla,4dr Sdn CVT S,90266,NULL
17057,91564,DarkBlue,6500,0,19-07-2017,7025,2010,Nissan,Maxima,,90801,NULL
18276,17590,White,25575,32500,19-07-2017,26100,2016,Ram,1500,,90266,NULL
18278,144493,Black,5075,5200,19-07-2017,4300,2007,Mercedes-Benz,E-Class,4dr Sdn 3.5L RWD,90266,NULL
18247,93715,Black,8575,9500,19-07-2017,9050,2011,Dodge,Charger,4dr Sdn SE RWD,90266,NULL
18289,6548,Black,0,15000,19-07-2017,15850,2015,Toyota,Camry,XSE 4dr Sedan,90266,NULL
18284,122611,Silver,8575,7600,19-07-2017,7900,2013,Toyota,Prius,5dr HB Three,90266,NULL
18021,81516,Silver,3000,4800,19-07-2017,3425,2008,Hyundai,Tucson,,90810,NULL
16284,85679,Silver,2700,2700,19-07-2017,3500,2011,Nissan,Versa,1.8 S 4dr Hatchback 4A,92806,NULL
18316,145098,Gray,2200,3150,19-07-2017,2425,2008,Nissan,Altima,2.5 4dr Sedan,92806,NULL
18306,137243,Gray,1000,1800,21-07-2017,1200,2004,Honda,Civic,Hybrid 4dr Sedan,92806,NULL
18303,128622,Silver,700,1300,21-07-2017,1375,2003,Mitsubishi,Montero Sport,XLS 4dr SUV,92806,NULL
18234,172809,Silver,1300,1150,21-07-2017,1225,2007,Chrysler,Pacifica,Touring 4dr Crossover,92806,NULL
18212,152816,Silver,1500,NULL,21-07-2017,1875,2009,Kia,Sedona,LX 4dr Mini-Van LWB,95051,Frame Damage
18214,136979,DarkBlue,200,450,21-07-2017,300,2000,Dodge,Neon,Highline 4dr Sedan,95051,NULL
18174,70000,Gray,900,1100,21-07-2017,1050,2001,Cadillac,Seville,SLS 4dr Sedan,92806,NULL
18165,211843,Gold,500,NULL,21-07-2017,500,1997,Toyota,Camry,CE 4dr Sedan,92806,NULL
17322,158082,Silver,550,225,21-07-2017,350,1997,Mercury,Grand Marquis,4dr Sdn LS,92618,NULL
16158,235164,LightBlue,700,1200,21-07-2017,675,2003,Honda,Odyssey,4dr EX-L Mini-Van,92806,NULL
17572,170575,Black,500,0,21-07-2017,725,2006,Kia,Optima,New LX 4dr Sedan w/V6,95051,NULL
14975,73407,Silver,5000,4700,21-07-2017,4100,2012,Nissan,Versa,1.6 S 4dr Sedan 5M,95051,Frame Damage
15788,178231,Gray,4000,0,21-07-2017,2875,2006,Land Rover,Range Rover,HSE 4dr SUV 4WD,92806,NULL
13730,161810,Green,2000,0,21-07-2017,2450,2008,Toyota,Yaris,Base 4dr Sedan 4A,92806,NULL
18355,171771,Silver,1200,0,21-07-2017,1825,2004,Ford,Expedition,Eddie Bauer 4dr SUV,92806,NULL
18364,16447,Black,9300,NULL,26-07-2017,12850,2015,Kia,Optima Hybrid,4dr Sedan,92806,NULL
18363,109975,Gray,3400,NULL,26-07-2017,3575,2005,Dodge,Dakota,SLT 4dr Club Cab SB,92806,NULL
18361,47328,Black,9700,10200,26-07-2017,10500,2013,Kia,Optima,EX 4dr Sedan,92806,NULL
18360,183240,Black,1200,2100,26-07-2017,1900,2007,Mercedes-Benz,C-Class,C 230 Sport 4dr Sedan,92806,NULL
18359,0,Gray,1300,2050,26-07-2017,2725,2005,Chrysler,300,Touring 4dr Sedan,92806,NULL
18358,63879,LightBlue,5750,6500,26-07-2017,6525,2011,Ford,Fusion,SEL 4dr Sedan,92806,NULL
18332,0,Black,0,3400,26-07-2017,3175,2008,Ford,F-150,4x2 XL 2dr Regular Cab Styleside 6.5 ft. SB,92675,NULL
18330,25949,Red,9200,NULL,26-07-2017,10150,2013,MINI,Hardtop,Cooper 2dr Hatchback,95051,NULL
18308,156867,White,6800,7500,26-07-2017,6125,2010,Subaru,Outback,AWD 3.6R Limited 4dr Wagon,92806,NULL
18302,176395,Black,2000,1750,26-07-2017,1200,2011,Ford,Focus,SE 4dr Sedan,92806,NULL
18298,42493,White,1500,2200,26-07-2017,0,2000,Mazda,Millenia,4dr S Supercharged Sedan,92806,NULL
18301,235938,Black,2700,2200,26-07-2017,1675,2001,Ford,F-150,4dr SuperCrew XLT 4WD Styleside SB,92806,NULL
18362,124541,Black,3250,4600,26-07-2017,4350,2005,GMC,Yukon XL,1500 Fleet 4dr SUV,92806,NULL
18353,219670,Black,1126,NULL,26-07-2017,375,2003,Ford,Explorer,4dr XLS 4WD SUV,90266,NULL
18309,171461,Black,1700,1950,26-07-2017,1425,2006,Mercedes-Benz,E-Class,E 350 4dr Wagon,92806,NULL
18307,104875,Silver,8000,9400,26-07-2017,7900,2006,Lexus,IS 350,4dr Sedan,92806,NULL
18327,101671,White,5000,6250,26-07-2017,4725,2008,BMW,3 Series,328i 4dr Sedan SULEV,92806,NULL
18296,115907,Gray,8900,8500,26-07-2017,7275,2008,BMW,X5,AWD 4.8i 4dr SUV,92806,NULL
18299,127173,Gray,4650,6200,26-07-2017,4400,2007,Acura,TL,4dr Sedan,92806,NULL
18293,101271,Black,4300,4500,26-07-2017,4400,2011,Honda,CR-Z,Base 2dr Hatchback CVT,92806,NULL
18261,37633,White,12400,14250,26-07-2017,13000,2013,MINI,Cooper Countryman,FWD 4dr S,90801,NULL
18294,42095,Black,8000,8400,26-07-2017,7825,2012,Nissan,Rogue,S 4dr Crossover,92806,NULL
18295,93212,Black,6200,6500,26-07-2017,8300,2008,BMW,3 Series,335i 2dr Coupe,92806,NULL
18216,55718,Gray,14400,16500,26-07-2017,15950,2012,Jaguar,XF,4dr Sedan,95051,NULL
18146,165312,Gray,6575,6900,26-07-2017,6975,2006,Toyota,4Runner,4dr SR5 V6 Auto,90266,NULL
18340,106230,Silver,3575,3500,26-07-2017,3300,2006,Audi,A4,4dr Sdn 2.0T quattro Auto,90266,NULL
18331,88183,White,4800,6000,26-07-2017,6100,2009,Nissan,Murano,S 4dr SUV,95051,NULL
17551,72727,Silver,4500,NULL,26-07-2017,4800,2010,Ford,Fusion,4dr Sdn SE FWD,90810,NULL
17956,155290,LightBlue,1000,2500,26-07-2017,2475,2007,Honda,Civic,LX 2dr Coupe (1.8L I4 5M),92806,NULL
17731,40000,White,7200,9250,26-07-2017,7650,2012,Kia,Optima,LX 4dr Sedan 6A,92806,NULL
17961,114045,Champagne,1500,2700,21-07-2017,2350,2006,Cadillac,DTS,Luxury I 4dr Sedan,95051,NULL
18170,108098,Gold,3200,0,21-07-2017,4275,2003,Dodge,Ram Pickup 1500,4dr Quad Cab ST RWD SB,92806,NULL
17449,229089,White,2250,0,21-07-2017,1125,2005,Ford,Expedition,Limited 4dr SUV,92806,NULL
16923,103352,Silver,2750,1800,26-07-2017,3825,2006,Volvo,XC90,AWD V8 4dr SUV,92806,Frame Damage
17979,104651,Maroon,6850,7100,26-07-2017,7925,2012,Kia,Optima,SX Turbo 4dr Sedan 6A,92806,NULL
15867,112162,Black,6750,6000,26-07-2017,5175,2007,Mercedes-Benz,E-Class,E 350 4dr Sedan,92806,NULL
17445,154033,Gold,5900,5250,26-07-2017,6475,2007,Mercedes-Benz,GL-Class,AWD GL 450 4MATIC 4dr SUV,92806,NULL
16316,62795,Black,8575,NULL,26-07-2017,9650,2014,Toyota,Corolla,4dr Sdn CVT S,90266,Frame Damage
17341,160027,Silver,2500,3500,26-07-2017,4025,2006,Infiniti,M45,4dr Sedan,92806,NULL
17008,160058,Silver,2800,NULL,26-07-2017,1925,2008,Scion,xB,Base 4dr Wagon 5M,92806,NULL
17980,75323,Gray,1250,0,26-07-2017,1825,2009,Chevrolet,Aveo,Aveo5 LS 4dr Hatchback,92806,NULL
18433,24463,Gray,7250,9100,26-07-2017,9250,2013,Kia,Soul,+ 4dr Wagon 6M,92806,NULL
18432,140177,White,0,0,26-07-2017,5500,2007,Lexus,ES 350,4dr Sedan,92806,NULL
18396,237885,Silver,2325,2100,26-07-2017,1625,2002,Toyota,4Runner,4dr SR5 3.4L Auto,90266,NULL
18412,218088,Black,3575,3500,26-07-2017,3575,2006,Lexus,IS 350,4dr Sport Sdn Auto,90266,NULL
18376,165530,Brown,3075,NULL,26-07-2017,2425,2005,Mercedes-Benz,E-Class,4dr Sdn 5.0L,90266,NULL
18265,61504,Black,22733,20400,26-07-2017,20700,2011,Lexus,LS 460,4dr Sdn RWD,90266,NULL
18191,49017,Silver,13398,NULL,26-07-2017,11850,2014,Toyota,Prius,5dr HB Two,90266,NULL
17647,42377,Silver,14869,0,26-07-2017,11550,2016,Toyota,Corolla,4dr Sdn CVT S,90266,NULL
18262,31043,Black,13983,0,26-07-2017,12650,2016,Toyota,Corolla,,90266,NULL
18003,80128,Silver,10580,8600,26-07-2017,7675,2015,Toyota,Corolla,4dr Sdn CVT LE,90266,NULL
18447,57804,Green,5200,5250,26-07-2017,6850,2013,Kia,Soul,Base 4dr Wagon 6M,92806,NULL
18439,166198,White,3045,3300,26-07-2017,3300,2007,Ford,Edge,SEL Plus 4dr Crossover,92806,NULL
18460,137975,Red,8295,10400,26-07-2017,8650,2005,Ford,F-250 Super Duty,4dr Crew Cab XL RWD SB,92806,NULL
18461,135395,Black,500,600,26-07-2017,0,1995,Ford,Explorer,2dr XL 4WD SUV,92806,NULL
18459,179796,Gray,3545,3900,26-07-2017,2450,2005,Ford,F-150,4dr SuperCab XL Rwd Styleside 6.5 ft. SB,92806,NULL
18462,236383,Gray,6545,NULL,26-07-2017,6150,2003,Chevrolet,Silverado 2500HD,4dr Crew Cab 4WD SB,92806,NULL
